Frame;Elapsed_Time_In_Milliseconds;Time;Thumb_CMC_Spread;Thumb_CMC_Flex;Thumb_PIP_Flex;Thumb_DIP_Flex;Index_MCP_Spread;Index_MCP_Flex;Index_PIP_Flex;Index_DIP_Flex;Middle_MCP_Spread;Middle_MCP_Flex;Middle_PIP_Flex;Middle_DIP_Flex;Ring_MCP_Spread;Ring_MCP_Flex;Ring_PIP_Flex;Ring_DIP_Flex;Pinky_MCP_Spread;Pinky_MCP_Flex;Pinky_PIP_Flex;Pinky_DIP_Flex;Thumb_CMC_Spread_AngularVelocity;Thumb_CMC_Flex_AngularVelocity;Thumb_PIP_Flex_AngularVelocity;Thumb_DIP_Flex_AngularVelocity;Index_MCP_Spread_AngularVelocity;Index_MCP_Flex_AngularVelocity;Index_PIP_Flex_AngularVelocity;Index_DIP_Flex_AngularVelocity;Middle_MCP_Spread_AngularVelocity;Middle_MCP_Flex_AngularVelocity;Middle_PIP_Flex_AngularVelocity;Middle_DIP_Flex_AngularVelocity;Ring_MCP_Spread_AngularVelocity;Ring_MCP_Flex_AngularVelocity;Ring_PIP_Flex_AngularVelocity;Ring_DIP_Flex_AngularVelocity;Pinky_MCP_Spread_AngularVelocity;Pinky_MCP_Flex_AngularVelocity;Pinky_PIP_Flex_AngularVelocity;Pinky_DIP_Flex_AngularVelocity;Thumb_CMC_Spread_AngularAcceleration;Thumb_CMC_Flex_AngularAcceleration;Thumb_PIP_Flex_AngularAcceleration;Thumb_DIP_Flex_AngularAcceleration;Index_MCP_Spread_AngularAcceleration;Index_MCP_Flex_AngularAcceleration;Index_PIP_Flex_AngularAcceleration;Index_DIP_Flex_AngularAcceleration;Middle_MCP_Spread_AngularAcceleration;Middle_MCP_Flex_AngularAcceleration;Middle_PIP_Flex_AngularAcceleration;Middle_DIP_Flex_AngularAcceleration;Ring_MCP_Spread_AngularAcceleration;Ring_MCP_Flex_AngularAcceleration;Ring_PIP_Flex_AngularAcceleration;Ring_DIP_Flex_AngularAcceleration;Pinky_MCP_Spread_AngularAcceleration;Pinky_MCP_Flex_AngularAcceleration;Pinky_PIP_Flex_AngularAcceleration;Pinky_DIP_Flex_AngularAcceleration
41;683,3333;00:00:00:683;49,09801;52,66771;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;3,95462;0,693054;-0,003805;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125,1617;31,76422;-0,456619;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42;700;00:00:00:700;49,07469;52,64329;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-1,399155;-1,46553;0,003805;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-321,2265;-129,5151;0,456619;-1,017094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43;716,6666;00:00:00:717;49,07469;52,64329;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83,94926;87,93181;-0,22831;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44;733,3333;00:00:00:733;49,15675;52,67819;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;4,923706;2,094269;-0,003805;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;295,4223;125,6561;-0,22831;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45;750;00:00:00:750;49,15675;52,67819;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-295,4223;-125,6561;0,22831;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46;766,6666;00:00:00:767;49,15675;52,67819;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-295,4223;-125,6561;0,22831;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
47;783,3333;00:00:00:783;49,2325;52,70599;3,0944;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;4,544678;1,667862;0,007596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272,6807;100,0717;0,455761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48;800;00:00:00:800;49,217;52,71483;3,094273;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,930176;0,530319;-0,007596;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-328,4912;-68,25256;-0,911522;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49;816,6666;00:00:00:817;49,217;52,71483;3,094273;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,81054;-31,81915;0,455761;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50;833,3333;00:00:00:833;49,2224;52,71644;3,094273;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,324097;0,096817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,4458;5,80902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51;849,9999;00:00:00:850;49,21117;52,7203;3,0944;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,673599;0,231628;0,007596;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-59,86175;8,088683;0,455761;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;866,6666;00:00:00:867;49,1945;52,7341;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-1,000443;0,827637;-0,007596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-19,6106;35,76049;-0,911522;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53;883,3333;00:00:00:883;49,17443;52,74203;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-1,203689;0,475845;0,003805;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-12,19482;-21,10748;0,684071;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54;899,9999;00:00:00:900;49,15886;52,73659;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,934753;-0,326157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,13617;-48,12011;-0,22831;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55;916,6666;00:00:00:917;49,15903;52,73911;3,094273;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,0103;0,151291;-0,003805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,70318;28,64685;-0,22831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56;933,3333;00:00:00:933;49,16035;52,74673;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,079193;0,457077;0,007596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,133605;18,34717;0,684071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57;949,9999;00:00:00:950;49,17083;52,74545;3,094337;1,38621;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,628967;-0,076904;-0,003791;-0,008469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,98645;-32,03888;-0,683212;-0,508118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58;966,6666;00:00:00:967;49,19207;52,75139;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;1,274643;0,356598;-0,003805;0,016944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,74054;26,01013;-0,000858;1,524782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;983,3333;00:00:00:983;49,35873;52,81561;3,094147;1,38621;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;9,999389;3,852997;-0,007582;-0,016944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;523,4847;209,7839;-0,226593;-2,033329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60;999,9999;00:00:01:000;49,34013;52,79312;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-1,116028;-1,349487;0,015178;0,008469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-666,9249;-312,149;1,365566;1,524782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61;1016,667;00:00:01:017;49,36276;52,83976;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;1,357956;2,798538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148,439;248,8815;-0,910664;-0,508118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62;1033,333;00:00:01:033;49,36639;52,83974;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,217438;-0,001373;-0,003791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-68,43108;-167,9947;-0,227451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63;1050;00:00:01:050;49,36639;52,83974;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,217438;-0,001373;-0,003791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-68,43108;-167,9947;-0,227451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;1066,667;00:00:01:067;49,37128;52,84988;3,094463;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,293427;0,608826;0,007596;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,559325;36,61193;0,683212;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65;1083,333;00:00:01:083;49,62978;52,96507;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;15,50995;6,911087;-0,011401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;912,9912;378,1357;-1,139831;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66;1100;00:00:01:100;49,63712;52,97424;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,440369;0,550461;0,003805;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-904,1747;-381,6375;0,91238;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
67;1116,667;00:00:01:117;49,64989;52,979;3,094337;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,766754;0,285187;0;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,58313;-15,91644;-0,22831;1,017094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
68;1133,333;00:00:01:133;49,64125;52,9767;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,518875;-0,137558;0;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-77,13775;-25,36468;0;-1,017094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
69;1150;00:00:01:150;49,67312;52,9799;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;1,912308;0,192032;0,003791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145,871;19,77539;0,227451;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70;1166,667;00:00:01:167;49,62946;52,95456;3,094273;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-2,619781;-1,520691;-0,007596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-271,9253;-102,7634;-0,683212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
71;1183,333;00:00:01:183;49,73266;52,99544;3,0944;1,386633;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;6,192398;2,452698;0,007596;0,016937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;528,7307;238,4033;0,911522;1,016235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72;1200;00:00:01:200;49,7588;53,01236;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;1,568298;1,015549;-0,003791;-0,016937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-277,446;-86,22893;-0,683212;-2,032471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
73;1216,667;00:00:01:217;49,77993;53,03615;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;1,268005;1,427307;-0,003805;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-18,01758;24,7055;-0,000858;1,524782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
74;1233,333;00:00:01:233;49,83594;53,04206;3,094273;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;3,360443;0,354309;0;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125,5462;-64,37988;0,22831;-1,017094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
75;1250;00:00:01:250;49,83369;53,03466;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,13504;-0,444031;0,003805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-209,729;-47,90038;0,22831;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76;1266,667;00:00:01:267;49,8332;53,03396;3,0944;1,386633;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,029526;-0,041885;0,003791;0,016937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,330872;24,12872;-0,000858;1,016235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;1283,333;00:00:01:283;50,00608;53,11341;3,0944;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;10,37292;4,76715;0;-0,008461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;624,147;288,5421;-0,227451;-1,523924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;1300;00:00:01:300;49,99854;53,11538;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,452499;0,118103;-0,007596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-649,5253;-278,9428;-0,455761;0,507689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
79;1316,667;00:00:01:317;50,02469;53,13146;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;1,568985;0,964737;0,003805;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121,289;50,79803;0,684071;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
80;1333,333;00:00:01:333;50,00961;53,13566;3,094273;1,38621;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,90477;0,251999;-0,003805;-0,008469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-148,4253;-42,76427;-0,456619;0,000429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
81;1350;00:00:01:350;49,99766;53,12405;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,716858;-0,696487;0,007596;0,008469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,27472;-56,90917;0,684071;1,016235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
82;1366,667;00:00:01:367;49,99684;53,12482;3,0944;1,386633;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,04921;0,046005;0;0,016937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,0589;44,54955;-0,455761;0,508118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
83;1383,333;00:00:01:383;50,08667;53,16566;3,0944;1,38621;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;5,389938;2,450638;0;-0,025406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;326,3488;144,2779;0;-2,540588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
84;1400;00:00:01:400;50,0745;53,16282;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,730133;-0,170746;0;0,008469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-367,2042;-157,283;0;2,03247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
85;1416,667;00:00:01:417;50,08072;53,18195;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0,373077;1,1483;-0,003791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,19262;79,14275;-0,227451;-0,508118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86;1433,333;00:00:01:433;50,07867;53,18202;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,123138;0,00412;-0,003805;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-29,77295;-68,65081;-0,000858;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
87;1450;00:00:01:450;50,05531;53,17289;3,0944;1,38621;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-1,401901;-0,547714;0,007596;-0,016944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-76,72576;-33,11005;0,684071;-1,525211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88;1466,667;00:00:01:467;50,22119;53,24638;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;9,953155;4,408951;-0,003791;0,008469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;681,3033;297,3999;-0,683212;1,524782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
89;1483,333;00:00:01:483;50,22119;53,24638;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-597,1893;-264,537;0,227451;-0,508118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
90;1500;00:00:01:500;50,20376;53,23136;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-1,045761;-0,901108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-62,74566;-54,06646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;1516,667;00:00:01:517;50,23272;53,25377;3,0944;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;1,737442;1,34491;0,003791;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166,9922;134,761;0,227451;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
92;1533,333;00:00:01:533;50,21548;53,25105;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-1,034546;-0,163193;0;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-166,3193;-90,48613;-0,227451;-1,017094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
93;1550;00:00:01:550;50,21548;53,25105;3,0944;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62,07275;9,791564;0;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94;1566,667;00:00:01:567;50,24092;53,27795;3,094337;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;1,526642;1,614075;-0,003791;0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91,5985;96,84447;-0,227451;0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;1583,333;00:00:01:583;50,24092;53,27795;3,094337;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-91,5985;-96,84447;0,227451;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96;1600;00:00:01:600;50,4827;53,38971;3,094273;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;14,50653;6,705322;-0,003805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;870,3917;402,3193;-0,22831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
97;1616,667;00:00:01:617;50,51503;53,41483;3,094337;1,386492;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;1,940002;1,506958;0,003805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-753,9916;-311,9018;0,456619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
98;1633,333;00:00:01:633;50,50708;53,40651;3,094337;1,386351;-2,049373;83,41036;103,5072;93,73033;-6,852345;83,55197;103,5775;93,78994;-12,07349;83,49255;103,3226;93,87175;-13,368;83,17043;103,312;94,14545;-0,477219;-0,498962;0;-0,008476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-145,0332;-120,3552;-0,22831;-0,508547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
