Frame;Elapsed_Time_In_Milliseconds;Time;Thumb_CMC_Spread;Thumb_CMC_Flex;Thumb_PIP_Flex;Thumb_DIP_Flex;Index_MCP_Spread;Index_MCP_Flex;Index_PIP_Flex;Index_DIP_Flex;Middle_MCP_Spread;Middle_MCP_Flex;Middle_PIP_Flex;Middle_DIP_Flex;Ring_MCP_Spread;Ring_MCP_Flex;Ring_PIP_Flex;Ring_DIP_Flex;Pinky_MCP_Spread;Pinky_MCP_Flex;Pinky_PIP_Flex;Pinky_DIP_Flex;Thumb_CMC_Spread_AngularVelocity;Thumb_CMC_Flex_AngularVelocity;Thumb_PIP_Flex_AngularVelocity;Thumb_DIP_Flex_AngularVelocity;Index_MCP_Spread_AngularVelocity;Index_MCP_Flex_AngularVelocity;Index_PIP_Flex_AngularVelocity;Index_DIP_Flex_AngularVelocity;Middle_MCP_Spread_AngularVelocity;Middle_MCP_Flex_AngularVelocity;Middle_PIP_Flex_AngularVelocity;Middle_DIP_Flex_AngularVelocity;Ring_MCP_Spread_AngularVelocity;Ring_MCP_Flex_AngularVelocity;Ring_PIP_Flex_AngularVelocity;Ring_DIP_Flex_AngularVelocity;Pinky_MCP_Spread_AngularVelocity;Pinky_MCP_Flex_AngularVelocity;Pinky_PIP_Flex_AngularVelocity;Pinky_DIP_Flex_AngularVelocity;Thumb_CMC_Spread_AngularAcceleration;Thumb_CMC_Flex_AngularAcceleration;Thumb_PIP_Flex_AngularAcceleration;Thumb_DIP_Flex_AngularAcceleration;Index_MCP_Spread_AngularAcceleration;Index_MCP_Flex_AngularAcceleration;Index_PIP_Flex_AngularAcceleration;Index_DIP_Flex_AngularAcceleration;Middle_MCP_Spread_AngularAcceleration;Middle_MCP_Flex_AngularAcceleration;Middle_PIP_Flex_AngularAcceleration;Middle_DIP_Flex_AngularAcceleration;Ring_MCP_Spread_AngularAcceleration;Ring_MCP_Flex_AngularAcceleration;Ring_PIP_Flex_AngularAcceleration;Ring_DIP_Flex_AngularAcceleration;Pinky_MCP_Spread_AngularAcceleration;Pinky_MCP_Flex_AngularAcceleration;Pinky_PIP_Flex_AngularAcceleration;Pinky_DIP_Flex_AngularAcceleration
30;480;00:00:00:480;43,21241;12,27362;3,0944;18,83442;2,596914;-3,573524;81,18311;73,63746;-15,59988;-6,485673;45,51143;41,54093;-22,30797;-6,080702;86,00138;78,25879;-26,24328;0,445433;4,709149;5,417865;-20,39131;-51,09672;0,003791;-13,36189;8,728309;15,0886;-21,10016;-18,9917;-0,251541;20,99613;-19,34006;-17,40349;22,34745;57,9501;-26,38778;-23,77945;2,007751;-0,599492;-24,60165;-22,10297;-547,0504;-743,0637;0,454903;902,0323;513,6323;385,9771;1793,6;1614,221;43,01147;1132,114;1160,348;1044,196;1084,522;2435,557;1688,818;1521,963;27,75422;906,0519;527,5652;473,8266
31;496;00:00:00:496;43,05592;11,98345;3,094273;18,72305;2,61127;-3,399609;81,03658;73,50558;-15,36618;-6,157656;45,33563;41,38271;-22,14419;-5,842344;85,85477;78,12669;-26,18256;0,402026;4,445455;5,181037;-9,38919;-17,41024;-0,007596;-6,682319;0,861397;10,43489;-8,792267;-7,912445;14,02199;19,68106;-10,54756;-9,493331;9,826468;14,30148;-8,796844;-7,926178;3,642883;-2,604473;-15,82166;-14,20967;660,1271;2021,189;-0,683212;400,7743;-472,0147;-279,2227;738,4733;664,7551;856,4116;-78,90414;527,5497;474,6094;-751,2587;-2618,917;1055,456;951,1962;98,10789;-120,2989;526,7995;473,5982
32;512;00:00:00:512;42,90554;11,72374;3,0944;18,58386;2,662122;-3,23513;81,03658;73,50559;-15,29336;-5,944123;45,18911;41,25087;-21,91769;-5,52439;85,6202;77,91532;-26,05257;0,43924;4,269759;5,023168;-9,02298;-15,58262;0,007596;-8,351326;3,051138;9,868754;0;0,000458;4,369125;12,81197;-8,79158;-7,910385;13,58986;19,07724;-14,07394;-12,68188;7,799377;2,232889;-10,54175;-9,472159;21,9726;109,6573;0,911522;-100,1404;131,3844;-33,96835;527,536;474,7741;-579,1717;-412,1451;105,3588;94,97678;225,8034;286,5457;-316,6259;-285,3424;249,3896;290,2417;316,7942;284,2506
33;528;00:00:00:528;42,60955;11,11462;3,094337;18,4725;2,758893;-2,841933;81,44687;73,87483;-15,65997;-5,485444;45,04261;41,11904;-21,448;-4,400062;85,41498;77,73038;-25,69456;0,942738;3,88892;4,681112;-17,75963;-36,54728;-0,003791;-6,681633;5,806202;23,59178;24,61761;22,15439;-21,99674;27,52072;-8,789749;-7,909927;28,18188;67,45969;-12,31338;-11,09619;21,48056;30,20987;-22,8503;-20,52337;-524,1989;-1257,88;-0,683212;100,1816;165,3039;823,3815;1477,057;1329,236;-1581,952;882,5248;0,109863;0,027466;875,521;2902,947;105,6335;95,14159;820,8708;1678,619;-738,5129;-663,0729
34;544;00:00:00:544;42,24245;10,21151;3,0944;18,41684;2,517928;-1,996746;82,70704;75,00905;-15,61984;-4,680525;45,18911;41,25087;-21,13347;-2,962137;85,62021;77,91531;-25,32644;1,97942;3,742457;4,549542;-22,02575;-54,18686;0,003791;-3,339844;-14,45786;50,71124;75,61019;68,05298;2,407894;48,29512;8,789978;7,909927;18,87153;86,27549;12,31384;11,09573;22,08744;62,20091;-8,787775;-7,894191;-255,9676;-1058,375;0,454903;200,5073;-1215,844;1627,168;3059,554;2753,915;1464,278;1246,464;1054,784;949,1912;-558,6204;1128,948;1477,633;1331,515;36,41281;1919,462;843,7516;757,751
35;560;00:00:00:560;42,24245;10,21151;3,0944;18,41684;2,517928;-1,996746;82,70704;75,00905;-15,61984;-4,680525;45,18911;41,25087;-21,13347;-2,962137;85,62021;77,91531;-25,32644;1,97942;3,742457;4,549542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1321,545;3251,211;-0,227451;200,3906;867,4718;-3042,674;-4536,611;-4083,178;-144,4736;-2897,707;-527,3987;-474,5956;-1132,292;-5176,529;-738,8304;-665,7439;-1325,246;-3732,054;527,2665;473,6515
36;576;00:00:00:576;41,79615;9,357164;3,094273;18,41684;1,654457;-0,52077;86,98577;78,86009;-15,71011;-3,220573;46,41982;42,35838;-20,58449;-2,032014;87,17418;79,31567;-24,53584;3,754681;4,211102;4,970511;-26,77826;-51,26049;-0,007596;0;-51,80824;88,55857;256,7239;231,0626;-5,416202;87,59711;73,84231;66,45081;32,93861;55,80737;93,23821;84,02114;47,43621;106,5156;28,1187;25,25814;-1606,695;-3075,629;-0,455761;0;-3108,494;5313,514;15403,44;13863,76;-324,9721;5255,826;4430,538;3987,048;1976,317;3348,442;5594,292;5041,268;2846,173;6390,937;1687,122;1515,488
37;592;00:00:00:592;41,79615;9,357164;3,094273;18,41684;1,654457;-0,52077;86,98577;78,86009;-15,71011;-3,220573;46,41982;42,35838;-20,58449;-2,032014;87,17418;79,31567;-24,53584;3,754681;4,211102;4,970511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1606,695;3075,629;0,455761;0;3108,494;-5313,514;-15403,44;-13863,76;324,9721;-5255,826;-4430,538;-3987,048;-1976,317;-3348,442;-5594,292;-5041,268;-2846,173;-6390,937;-1687,122;-1515,488
38;608;00:00:00:608;41,79615;9,357164;3,094273;18,41684;1,654457;-0,52077;86,98577;78,86009;-15,71011;-3,220573;46,41982;42,35838;-20,58449;-2,032014;87,17418;79,31567;-24,53584;3,754681;4,211102;4,970511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39;624;00:00:00:624;40,98892;8,113384;3,094337;19,22415;1,081189;2,408835;98,41529;89,14724;-15,84149;-0,173589;53,01336;48,29176;-19,37562;1,798636;92,83307;84,41579;-23,29961;3,70618;6,964551;7,444053;-48,43368;-74,6268;0,003805;48,43895;-34,39609;175,7763;685,7711;617,2288;-7,88269;182,819;395,6126;356,0026;72,53231;229,839;339,5334;306,0077;74,17339;-2,910018;165,2069;148,4125;-2906,021;-4477,608;0,22831;2906,337;-2063,765;10546,58;41146,27;37033,73;-472,9614;10969,14;23736,76;21360,15;4351,938;13790,34;20372;18360,46;4450,403;-174,6011;9912,413;8904,749
40;640;00:00:00:640;40,82728;7,757545;3,0944;19,47471;0,912574;2,979861;102,2837;92,62908;-15,88474;0,611978;55,94411;50,92897;-19,11576;2,749725;94,73893;86,1337;-23,0045;3,694751;8,224091;8,575538;-9,698409;-21,35038;0,003791;15,03364;-10,11692;34,26156;232,1045;208,9105;-2,595234;47,13403;175,8453;158,2324;15,59154;57,06532;114,3516;103,0742;17,70687;-0,685773;75,57237;67,8891;2324,116;3196,585;-0,000858;-2004,318;1456,75;-8490,883;-27220;-24499,1;317,2473;-8141,1;-13186,04;-11866,21;-3416,446;-10366,42;-13510,9;-12176,01;-3387,991;133,4547;-5378,071;-4831,403
41;656;00:00:00:656;40,56398;7,162565;3,094337;20,28202;0;3,403811;103,5072;93,73033;-15,90891;2,569331;63,82864;58,02362;-19,4948;3,871711;99,60622;90,52132;-22,43815;3,672905;12,61789;12,52269;-15,79811;-35,69876;-0,003791;48,43837;-54,75444;25,43698;73,41293;66,07498;-1,449852;117,4412;473,0717;425,6792;-22,74227;67,31921;292,0372;263,2576;33,98083;-1,310763;263,6277;236,8288;-365,982;-860,9025;-0,454903;2004,284;-2678,251;-529,4749;-9521,492;-8570,131;68,72291;4218,43;17833,58;16046,81;-2300,029;615,233;10661,13;9611,005;976,4373;-37,49942;11283,32;10136,38
42;672;00:00:00:672;40,51403;6,531868;3,094273;20,67179;0,161926;3,401106;103,5072;93,73033;-15,95792;3,558755;67,14105;61,00412;-18,45237;4,867397;101,8346;92,53022;-21,85273;3,650553;16,10364;15,65418;-2,99675;-37,8418;-0,003805;23,38589;9,715529;-0,162277;0;0;-2,940788;59,36541;198,7445;178,8302;62,54596;59,74112;133,7045;120,5337;35,12547;-1,341104;209,1451;187,8895;768,0816;-128,5828;-0,000858;-1503,149;3868,198;-1535,955;-4404,775;-3964,499;-89,45616;-3484,548;-16459,63;-14810,94;5117,294;-454,6854;-9499,96;-8563,431;68,67828;-1,820469;-3268,961;-2936,357
43;688;00:00:00:688;40,51327;6,187786;3,094337;20,95017;0;3,404041;103,5073;93,73033;-15,94506;3,5587;68,84131;62,53398;-18,26727;5,240861;103,0661;93,64045;-21,49835;3,637119;18,44704;17,75952;-0,045547;-20,64497;0,003805;16,70334;-9,715529;0,176082;0,000458;0;0,771675;-0,003304;102,0154;91,79145;11,10592;22,40787;73,88763;66,61377;21,26289;-0,806022;140,6039;126,3205;177,0721;1031,81;0,456619;-400,9528;-1165,864;20,30153;0,027466;0;222,7478;-3562,123;-5803,747;-5222,323;-3086,403;-2239,994;-3589,014;-3235,198;-831,7544;32,10497;-4112,467;-3694,142
44;704;00:00:00:704;40,46;5,90309;3,0944;21,2564;-0,263187;3,40818;103,5073;93,73032;-15,14736;3,554626;70,92271;64,40678;-18,11351;5,720156;103,3227;93,87172;-21,17312;3,62477;21,14198;20,18083;-3,196335;-17,08174;0,003791;18,3736;-15,79123;0,248323;0;-0,000458;47,86216;-0,244432;124,8839;112,3677;9,22531;28,75768;15,39596;13,87619;19,51332;-0,740933;161,6963;145,2784;-189,0472;213,7938;-0,000858;100,2158;-364,542;4,33445;-0,027466;-0,027466;2825,429;-14,46762;1372,11;1234,575;-112,8364;380,9887;-3509,5;-3164,255;-104,9744;3,905296;1265,542;1137,473
45;720;00:00:00:720;40,19767;5,409261;3,094337;22,95456;-1,892999;3,435244;103,5072;93,73033;-15,69525;3,557434;78,01749;70,79053;-17,92812;7,193175;103,3227;93,87174;-20,63815;3,604674;29,25648;27,47235;-15,73975;-29,62972;-0,003791;101,8895;-97,78869;1,623859;-0,000458;0,000458;-32,87333;0,168486;425,6868;383,0255;11,12354;88,38114;-0,001831;0,001373;32,09839;-1,205778;486,8701;437,4911;-752,6046;-752,8792;-0,454903;5010,953;-4919,847;82,5322;-0,027466;0,054932;-4844,129;24,77502;18048,17;16239,47;113,8939;3577,407;-923,8677;-832,4889;755,1041;-27,89068;19510,43;17532,76
46;736;00:00:00:736;40,19767;5,409261;3,094337;22,95456;-1,892999;3,435244;103,5072;93,73033;-15,69525;3,557434;78,01749;70,79053;-17,92812;7,193175;103,3227;93,87174;-20,63815;3,604674;29,25648;27,47235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;944,3846;1777,783;0,227451;-6113,369;5867,321;-97,43155;0,027466;-0,027466;1972,399;-10,10914;-25541,21;-22981,53;-667,4125;-5302,868;0,109863;-0,082397;-1925,903;72,34668;-29212,2;-26249,46
47;752;00:00:00:752;40,18651;5,32865;3,094337;25,01463;-4,193859;3,473502;103,5072;93,73034;-15,53279;3,556608;82,47398;74,80042;-18,15863;7,649476;103,3227;93,87174;-20,3637;3,594448;34,647;32,31725;-0,669708;-4,836702;0;123,6041;-138,0516;2,295499;-0,000916;0,000458;9,747561;-0,049539;267,3898;240,5932;-13,8303;27,37801;0;0;16,46679;-0,613561;323,4311;290,6942;-40,18249;-290,2021;0;7416,245;-8283,097;137,7299;-0,054932;0,027466;584,8536;-2,972316;16043,39;14435,59;-829,8179;1642,681;0;0;988,0073;-36,81364;19405,86;17441,65
48;768;00:00:00:768;39,85258;4,862944;3,094273;25,93332;-4,322731;3,475643;103,5072;93,73034;-15,73747;3,557654;84,26251;76,40969;-18,40226;7,787623;103,3227;93,87173;-20,29455;3,591887;37,25447;34,6612;-20,0354;-27,94235;-0,003805;55,12149;-7,732315;0,128474;0,000458;0;-12,281;0,062757;107,3117;96,55608;-14,618;8,288841;0,000916;-0,000916;4,149399;-0,15368;156,4485;140,6369;-1161,941;-1386,339;-0,22831;-4108,955;7819,158;-130,0215;0,082397;-0,027466;-1321,714;6,737709;-9604,688;-8642,229;-47,26181;-1145,35;0,054932;-0,054932;-739,0434;27,59285;-10018,95;-9003,438
49;784;00:00:00:784;39,47709;4,545866;3,0944;26,12819;-3,997186;3,470231;103,5073;93,73032;-15,75429;3,557764;85,17145;77,22752;-18,35465;7,784648;103,3227;93,87174;-20,58263;3,602609;38,13342;35,45136;-22,52998;-19,02466;0,007596;11,69243;19,53267;-0,324726;0,000916;-0,000916;-1,009483;0,006595;54,53613;49,06997;2,856331;-0,178471;0;0,000916;-17,28481;0,643358;52,73712;47,40966;-149,675;535,0616;0,684071;-2605,744;1635,899;-27,19202;0,027466;-0,054932;676,2908;-3,369713;-3166,534;-2849,167;1048,459;-508,0387;-0,054932;0,109863;-1286,053;47,82228;-6222,683;-5593,634
50;800;00:00:00:800;39,45182;4,554128;3,0944;26,37874;-2,606243;3,447078;103,5073;93,73034;-15,45361;3,556223;87,78092;79,57558;-18,07551;7,767207;103,3227;93,87174;-19,95079;3,579054;39,24677;36,45232;-1,515884;0,495701;0;15,03261;83,4566;-1,389184;0;0,000916;18,04104;-0,092483;156,5684;140,8836;16,74854;-1,046505;-0,000916;0;37,9105;-1,413345;66,80077;60,05767;1260,846;1171,221;-0,455761;200,4112;3835,435;-63,86747;-0,054932;0,109863;1143,031;-5,944633;6121,938;5508,819;833,5327;-52,08206;-0,054932;-0,054932;3311,718;-123,4022;843,8188;758,8806
51;816;00:00:00:816;39,3409;4,23613;3,0944;26,90767;-2,885748;3,451676;103,5072;93,73035;-15,72404;3,557599;94,64201;85,74928;-18,18561;7,946186;103,3227;93,87173;-20,31181;3,592541;40,62383;37,69041;-6,654968;-19,07987;0;31,7363;-16,77029;0,27586;-0,001373;0,000458;-16,22589;0,082583;411,6655;370,4219;-6,605873;10,73873;0,000916;-0,000916;-21,66149;0,809226;82,62359;74,28519;-308,345;-1174,534;0;1002,221;-6013,613;99,90262;-0,082397;-0,027466;-2056,016;10,50396;15305,82;13772,29;-1401,265;707,1143;0,109863;-0,054932;-3574,319;133,3543;949,3693;853,6512
52;832;00:00:00:832;39,42385;4,143848;3,0944;27,07471;-2,840142;3,450938;103,5072;93,73034;-15,70028;3,557434;97,22226;88,07106;-18,17089;7,994435;103,3227;93,87173;-20,30206;3,592159;41,15122;38,16462;4,977035;-5,53688;0;10,02239;2,736354;-0,044246;0,000458;-0,000458;1,425533;-0,009913;154,8147;139,3066;0,883484;2,894983;0;0;0,585136;-0,022888;31,6436;28,45253;697,9201;812,5796;0;-1302,834;1170,398;-19,20633;0,109863;-0,054932;1059,085;-5,549811;-15411,04;-13866,91;449,3614;-470,6251;-0,054932;0,054932;1334,797;-49,92685;-3058,799;-2749,96
53;848;00:00:00:848;39,42853;3,836011;3,0944;27,38093;-2,795264;3,450201;103,5072;93,73034;-15,65907;3,557269;101,1805;91,63298;-18,1487;8,06677;103,3227;93,87173;-20,25802;3,590524;42,32323;39,21843;0,280609;-18,47022;0;18,37303;2,692694;-0,04426;0;0;2,472496;-0,009899;237,4969;213,7152;1,331291;4,340057;0;0;2,642555;-0,098133;70,32051;63,2286;-281,7856;-776,0003;0;501,0383;-2,619552;-0,000858;-0,027466;0,027466;62,81775;0,000858;4960,931;4464,513;26,86843;86,70445;0;0;123,4451;-4,514694;2320,615;2086,564
54;864;00:00:00:864;39,42853;3,836011;3,0944;27,38093;-2,795264;3,450201;103,5072;93,73034;-15,65907;3,557269;101,1805;91,63298;-18,1487;8,06677;103,3227;93,87173;-20,25802;3,590524;42,32323;39,21843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-16,83655;1108,213;0;-1102,382;-161,5617;2,655601;0;0;-148,3497;0,593948;-14249,82;-12822,91;-79,87746;-260,4034;0;0;-158,5533;5,887984;-4219,23;-3793,716
55;880;00:00:00:880;39,28974;3,819817;3,094273;28,02123;-2,930711;3,45247;103,5072;93,73035;-15,64865;3,557214;103,5774;93,78992;-18,08631;8,161086;103,3227;93,87173;-19,98653;3,580421;47,33373;43,72443;-8,327408;-0,971661;-0,007596;38,41793;-8,12685;0,136156;-0,000916;0,000458;0,625706;-0,003304;143,8142;129,4167;3,743362;5,658988;-0,000916;0;16,28941;-0,606165;300,6299;270,3603;-499,6444;-58,29963;-0,455761;2305,075;-487,611;8,169365;-0,054932;0,027466;37,54234;-0,198269;8628,854;7764,999;224,6017;339,5393;-0,054932;0;977,3643;-36,36989;18037,79;16221,62
56;896;00:00:00:896;39,20737;3,805643;3,094273;28,60585;-2,959029;3,452924;103,5072;93,73034;-15,62332;3,557049;103,5775;93,78994;-17,94276;8,274598;103,3227;93,87172;-19,64552;3,567821;54,68898;50,3413;-4,942016;-0,850468;0;35,07717;-1,699061;0,027208;0,000916;-0,000458;1,519775;-0,009913;0,000458;0,000916;8,612823;6,810722;0;-0,000458;20,46032;-0,755982;441,3153;397,012;203,1235;7,271575;0,455761;-200,4453;385,6673;-6,536865;0,109863;-0,054932;53,64417;-0,396538;-8628,826;-7764,944;292,1677;69,104;0,054932;-0,027466;250,2547;-8,989048;8441,125;7599,104
57;912;00:00:00:912;39,20737;3,805643;3,094273;28,60585;-2,959029;3,452924;103,5072;93,73034;-15,62332;3,557049;103,5775;93,78994;-17,94276;8,274598;103,3227;93,87172;-19,64552;3,567821;54,68898;50,3413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296,521;51,02805;0;-2104,63;101,9437;-1,632499;-0,054932;0,027466;-91,18651;0,594807;-0,027466;-0,054932;-516,7694;-408,6433;0;0,027466;-1227,619;45,35894;-26478,92;-23820,72
58;928;00:00:00:928;39,12184;3,63155;3,094337;29,21829;-3,010189;3,453831;103,5072;93,73034;-15,54886;3,556719;103,5774;93,78994;-17,73767;8,555612;103,3227;93,87174;-18,86395;3,539004;69,40186;63,58536;-5,131988;-10,44557;0,003805;36,7464;-3,069591;0,054431;0;0;4,46743;-0,019813;-0,000458;0;12,30526;16,86081;0;0,001373;46,89445;-1,729059;882,7722;794,6438;-307,9193;-626,7339;0,22831;2204,784;-184,1755;3,265857;0;0;268,0458;-1,188755;-0,027466;0;738,3155;1011,648;0;0,082397;2813,667;-103,7435;52966,33;47678,63
59;944;00:00:00:944;39,12184;3,63155;3,094337;29,21829;-3,010189;3,453831;103,5072;93,73034;-15,54886;3,556719;103,5774;93,78994;-17,73767;8,555612;103,3227;93,87174;-18,86395;3,539004;69,40186;63,58536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;307,9193;626,7339;-0,22831;-2204,784;184,1755;-3,265857;0;0;-268,0458;1,188755;0,027466;0;-738,3155;-1011,648;0;-0,082397;-2813,667;103,7435;-52966,33;-47678,63
60;960;00:00:01:000;39,04127;3,466727;3,094337;29,49668;-3,05595;3,454568;103,5072;93,73032;-15,36441;3,555727;103,5774;93,78993;-17,67418;8,698475;103,3227;93,87173;-18,3868;3,521589;77,19898;70,60843;-4,834213;-9,889354;0;16,70345;-2,745652;0,044217;0,000458;-0,001373;11,06689;-0,059466;0;-0,000458;3,80928;8,571796;0,000458;-0,000916;28,62854;-1,044888;467,8276;421,384;-290,0528;-593,3612;0;1002,207;-164,7391;2,653026;0,027466;-0,082397;664,0135;-3,567981;0;-0,027466;228,5568;514,3077;0,027466;-0,054932;1717,712;-62,69331;28069,65;25283,04
61;976;00:00:01:016;38,95028;3,36386;3,094273;29,83075;-3,08369;3,455021;103,5072;93,73033;-15,47819;3,556333;103,5775;93,78993;-17,7495;8,973166;103,3226;93,87175;-18,52025;3,526478;82,91531;75,75896;-5,459747;-6,172041;-0,003805;20,04387;-1,6644;0,027194;0;0,000916;-6,826572;0,036335;0,000458;0;-4,5187;16,48149;-0,000916;0,001373;-8,006973;0,293355;342,9794;309,0321;-37,53204;223,0387;-0,22831;200,4248;64,87511;-1,021385;-0,027466;0,137329;-1073,608;5,74808;0,027466;0,027466;-499,6788;474,5819;-0,082397;0,137329;-2198,131;80,2946;-7490,89;-6741,115
62;992;00:00:01:032;38,9222;3,26946;3,0944;30,05347;-3,136127;3,455871;103,5072;93,73033;-15,42692;3,556113;103,5775;93,78994;-17,4089;9,047937;103,3227;93,87173;-18,49823;3,525701;84,32244;77,02702;-1,684799;-5,66401;0,007596;13,36338;-3,146224;0,050998;0;0;3,076286;-0,013204;0;0,000458;20,43606;4,486256;0,000916;-0,000916;1,321335;-0,046649;84,42809;76,08352;226,4969;30,48191;0,684071;-400,8292;-88,90942;1,428222;0;-0,054932;594,1714;-2,972316;-0,027466;0,027466;1497,285;-719,7143;0,109863;-0,137329;559,6984;-20,40023;-15513,08;-13976,91
63;1008;00:00:01:048;38,86609;3,175652;3,0944;30,13698;-3,231557;3,457457;103,5073;93,73032;-15,44143;3,556168;103,5775;93,78994;-17,42391;9,07344;103,3227;93,87173;-18,54353;3,527311;84,61559;77,29119;-3,366165;-5,628461;0;5,01091;-5,725836;0,095158;0,001373;-0,000458;-0,870895;0,00329;0;0;-0,900879;1,530132;0;0;-2,717743;0,096617;17,58911;15,85007;-100,8819;2,132893;-0,455761;-501,1482;-154,7767;2,649593;0,082397;-0,027466;-236,8309;0,989628;0;-0,027466;-1280,216;-177,3674;-0,054932;0,054932;-242,3446;8,595942;-4010,339;-3614,007
64;1024;00:00:01:064;38,83115;3,141115;3,094273;30,33185;-3,27656;3,499335;103,5072;93,73034;-15,40582;3,555948;103,5775;93,78992;-17,41278;9,121605;103,3227;93,87175;-18,36232;3,520699;84,90875;77,5554;-2,096786;-2,07221;-0,007596;11,69197;-2,700147;2,512679;-0,001831;0,000916;2,136497;-0,013204;0;-0,000916;0,667992;2,889919;-0,000458;0,000916;10,87246;-0,396709;17,58957;15,85236;76,1627;213,375;-0,455761;400,8636;181,5413;145,0513;-0,192261;0,082397;180,4436;-0,989628;0;-0,054932;94,13222;81,58721;-0,027466;0,054932;815,412;-29,59957;0,027466;0,137329
65;1040;00:00:01:080;38,70751;3,154958;3,094337;31,11134;-3,386569;3,571551;103,5072;93,73032;-15,36167;3,555727;103,5774;93,78994;-17,40835;9,194687;103,3227;93,87174;-18,60087;3,529419;85,11395;77,74033;-7,418289;0,830584;0,003805;46,76925;-6,600537;4,332976;0,000458;-0,000916;2,649307;-0,013218;-0,001373;0,000916;0,265732;4,384918;0,000458;-0,000458;-14,31312;0,523224;12,31201;11,09619;-319,2901;174,1676;0,684071;2104,637;-234,0234;109,2178;0,137329;-0,109863;30,76857;-0,000858;-0,082397;0,109863;-24,13558;89,69994;0,054932;-0,082397;-1511,135;55,196;-316,6535;-285,3699
66;1056;00:00:01:096;38,60015;3,074507;3,094273;31,80732;-3,467974;3,619905;103,5073;93,73032;-15,41144;3,556003;103,5775;93,78993;-17,51752;9,251152;103,3227;93,87174;-18,75566;3,535073;84,85012;77,50256;-6,441421;-4,82706;-0,003805;41,7588;-4,884295;2,901263;0,000458;0;-2,986278;0,016522;0,001373;-0,000458;-6,55014;3,387909;-0,000458;0;-9,287566;0,339232;-15,82992;-14,26666;58,61206;-339,4586;-0,456619;-300,6271;102,9745;-85,90279;0;0,054932;-338,1351;1,78442;0,164795;-0,082397;-408,9523;-59,82057;-0,054932;0,027466;301,5335;-11,03954;-1688,516;-1521,771
67;1072;00:00:01:112;38,60015;3,074507;3,094273;31,80732;-3,467974;3,619905;103,5073;93,73032;-15,41144;3,556003;103,5775;93,78993;-17,51752;9,251152;103,3227;93,87174;-18,75566;3,535073;84,85012;77,50256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;386,4852;289,6236;0,22831;-2505,528;293,0577;-174,0758;-0,027466;0;179,1767;-0,991344;-0,082397;0,027466;393,0084;-203,2745;0,027466;0;557,254;-20,35389;949,7954;855,9996
68;1088;00:00:01:128;38,59028;3,004823;3,094337;32,36409;-3,462041;3,643252;103,5072;93,73034;-15,32292;3,555562;103,5775;93,78994;-17,55047;9,253426;103,3227;93,87173;-18,78022;3,535959;84,17585;76,89492;-0,592117;-4,181056;0,003805;33,40656;0,355983;1,400771;-0,000916;0,000916;5,31126;-0,026436;0;0,000458;-1,97731;0,136414;0,000916;-0,000458;-1,473083;0,053158;-40,45623;-36,45813;-35,52703;-250,8633;0,22831;2004,394;21,35896;84,04626;-0,054932;0,054932;318,6756;-1,586151;0;0,027466;-118,6386;8,184814;0,054932;-0,027466;-88,38499;3,189468;-2427,374;-2187,488
69;1104;00:00:01:144;38,51535;2,868611;3,094273;32,61464;-3,617038;3,645884;103,5072;93,73033;-15,49178;3,556443;103,5774;93,78994;-17,71898;9,265141;103,3227;93,87175;-18,99397;3,543814;84,17585;76,89493;-4,496155;-8,172712;-0,003805;15,03273;-9,299826;0,157929;0;-0,000458;-10,13197;0,052857;-0,000916;0;-10,11028;0,702896;-0,000916;0,000916;-12,82539;0,471268;0;0,000458;-234,2422;-239,4994;-0,456619;-1102,43;-579,3484;-74,57055;0,054932;-0,082397;-926,5936;4,757595;-0,054932;-0,027466;-487,9783;33,98895;-0,109863;0,082397;-681,1385;25,08659;2427,374;2187,515
70;1120;00:00:01:160;38,48538;2,8665;3,094337;33,00438;-3,504087;3,64395;103,5073;93,73032;-15,47318;3,556333;103,5774;93,78996;-17,61174;9,257693;103,3226;93,87177;-18,99908;3,543979;84,17585;76,89494;-1,798096;-0,126658;0,003805;23,3844;6,777019;-0,116029;0,000916;-0,000458;1,116085;-0,006609;0;0,000916;6,434211;-0,446835;-0,000916;0,000916;-0,306473;0,009928;0;0,000458;161,8835;482,7633;0,456619;501,1001;964,6107;-16,43743;0,054932;0;674,8832;-3,567981;0,054932;0,054932;992,6696;-68,98383;0;0;751,1351;-27,68039;0;0
