Frame;Elapsed_Time_In_Milliseconds;Time;Hand_X;Hand_Y;Hand_Z;Thumb_CMC_X;Thumb_CMC_Y;Thumb_CMC_Z;Thumb_MCP_X;Thumb_MCP_Y;Thumb_MCP_Z;Thumb_DIP_X;Thumb_DIP_Y;Thumb_DIP_Z;Thumb_TIP_X;Thumb_TIP_Y;Thumb_TIP_Z;Index_CMC_X;Index_CMC_Y;Index_CMC_Z;Index_MCP_X;Index_MCP_Y;Index_MCP_Z;Index_PIP_X;Index_PIP_Y;Index_PIP_Z;Index_DIP_X;Index_DIP_Y;Index_DIP_Z;Index_TIP_X;Index_TIP_Y;Index_TIP_Z;Middle_CMC_X;Middle_CMC_Y;Middle_CMC_Z;Middle_MCP_X;Middle_MCP_Y;Middle_MCP_Z;Middle_PIP_X;Middle_PIP_Y;Middle_PIP_Z;Middle_DIP_X;Middle_DIP_Y;Middle_DIP_Z;Middle_TIP_X;Middle_TIP_Y;Middle_TIP_Z;Ring_CMC_X;Ring_CMC_Y;Ring_CMC_Z;Ring_MCP_X;Ring_MCP_Y;Ring_MCP_Z;Ring_PIP_X;Ring_PIP_Y;Ring_PIP_Z;Ring_DIP_X;Ring_DIP_Y;Ring_DIP_Z;Ring_TIP_X;Ring_TIP_Y;Ring_TIP_Z;Pinky_CMC_X;Pinky_CMC_Y;Pinky_CMC_Z;Pinky_MCP_X;Pinky_MCP_Y;Pinky_MCP_Z;Pinky_PIP_X;Pinky_PIP_Y;Pinky_PIP_Z;Pinky_DIP_X;Pinky_DIP_Y;Pinky_DIP_Z;Pinky_TIP_X;Pinky_TIP_Y;Pinky_TIP_Z;Hand_X;Hand_Y;Hand_Z;Thumb_CMC_X;Thumb_CMC_Y;Thumb_CMC_Z;Thumb_MCP_X;Thumb_MCP_Y;Thumb_MCP_Z;Thumb_DIP_X;Thumb_DIP_Y;Thumb_DIP_Z;Thumb_TIP_X;Thumb_TIP_Y;Thumb_TIP_Z;Index_CMC_X;Index_CMC_Y;Index_CMC_Z;Index_MCP_X;Index_MCP_Y;Index_MCP_Z;Index_PIP_X;Index_PIP_Y;Index_PIP_Z;Index_DIP_X;Index_DIP_Y;Index_DIP_Z;Index_TIP_X;Index_TIP_Y;Index_TIP_Z;Middle_CMC_X;Middle_CMC_Y;Middle_CMC_Z;Middle_MCP_X;Middle_MCP_Y;Middle_MCP_Z;Middle_PIP_X;Middle_PIP_Y;Middle_PIP_Z;Middle_DIP_X;Middle_DIP_Y;Middle_DIP_Z;Middle_TIP_X;Middle_TIP_Y;Middle_TIP_Z;Ring_CMC_X;Ring_CMC_Y;Ring_CMC_Z;Ring_MCP_X;Ring_MCP_Y;Ring_MCP_Z;Ring_PIP_X;Ring_PIP_Y;Ring_PIP_Z;Ring_DIP_X;Ring_DIP_Y;Ring_DIP_Z;Ring_TIP_X;Ring_TIP_Y;Ring_TIP_Z;Pinky_CMC_X;Pinky_CMC_Y;Pinky_CMC_Z;Pinky_MCP_X;Pinky_MCP_Y;Pinky_MCP_Z;Pinky_PIP_X;Pinky_PIP_Y;Pinky_PIP_Z;Pinky_DIP_X;Pinky_DIP_Y;Pinky_DIP_Z;Pinky_TIP_X;Pinky_TIP_Y;Pinky_TIP_Z;Hand_Velocity_X;Hand_Velocity_Y;Hand_Velocity_Z;Thumb_CMC_Velocity_X;Thumb_CMC_Velocity_Y;Thumb_CMC_Velocity_Z;Thumb_MCP_Velocity_X;Thumb_MCP_Velocity_Y;Thumb_MCP_Velocity_Z;Thumb_DIP_Velocity_X;Thumb_DIP_Velocity_Y;Thumb_DIP_Velocity_Z;Thumb_TIP_Velocity_X;Thumb_TIP_Velocity_Y;Thumb_TIP_Velocity_Z;Index_CMC_Velocity_X;Index_CMC_Velocity_Y;Index_CMC_Velocity_Z;Index_MCP_Velocity_X;Index_MCP_Velocity_Y;Index_MCP_Velocity_Z;Index_PIP_Velocity_X;Index_PIP_Velocity_Y;Index_PIP_Velocity_Z;Index_DIP_Velocity_X;Index_DIP_Velocity_Y;Index_DIP_Velocity_Z;Index_TIP_Velocity_X;Index_TIP_Velocity_Y;Index_TIP_Velocity_Z;Middle_CMC_Velocity_X;Middle_CMC_Velocity_Y;Middle_CMC_Velocity_Z;Middle_MCP_Velocity_X;Middle_MCP_Velocity_Y;Middle_MCP_Velocity_Z;Middle_PIP_Velocity_X;Middle_PIP_Velocity_Y;Middle_PIP_Velocity_Z;Middle_DIP_Velocity_X;Middle_DIP_Velocity_Y;Middle_DIP_Velocity_Z;Middle_TIP_Velocity_X;Middle_TIP_Velocity_Y;Middle_TIP_Velocity_Z;Ring_CMC_Velocity_X;Ring_CMC_Velocity_Y;Ring_CMC_Velocity_Z;Ring_MCP_Velocity_X;Ring_MCP_Velocity_Y;Ring_MCP_Velocity_Z;Ring_PIP_Velocity_X;Ring_PIP_Velocity_Y;Ring_PIP_Velocity_Z;Ring_DIP_Velocity_X;Ring_DIP_Velocity_Y;Ring_DIP_Velocity_Z;Ring_TIP_Velocity_X;Ring_TIP_Velocity_Y;Ring_TIP_Velocity_Z;Pinky_CMC_Velocity_X;Pinky_CMC_Velocity_Y;Pinky_CMC_Velocity_Z;Pinky_MCP_Velocity_X;Pinky_MCP_Velocity_Y;Pinky_MCP_Velocity_Z;Pinky_PIP_Velocity_X;Pinky_PIP_Velocity_Y;Pinky_PIP_Velocity_Z;Pinky_DIP_Velocity_X;Pinky_DIP_Velocity_Y;Pinky_DIP_Velocity_Z;Pinky_TIP_Velocity_X;Pinky_TIP_Velocity_Y;Pinky_TIP_Velocity_Z;Hand_Acceleration_X;Hand_Acceleration_Y;Hand_Acceleration_Z;Thumb_CMC_Acceleration_X;Thumb_CMC_Acceleration_Y;Thumb_CMC_Acceleration_Z;Thumb_MCP_Acceleration_X;Thumb_MCP_Acceleration_Y;Thumb_MCP_Acceleration_Z;Thumb_DIP_Acceleration_X;Thumb_DIP_Acceleration_Y;Thumb_DIP_Acceleration_Z;Thumb_TIP_Acceleration_X;Thumb_TIP_Acceleration_Y;Thumb_TIP_Acceleration_Z;Index_CMC_Acceleration_X;Index_CMC_Acceleration_Y;Index_CMC_Acceleration_Z;Index_MCP_Acceleration_X;Index_MCP_Acceleration_Y;Index_MCP_Acceleration_Z;Index_PIP_Acceleration_X;Index_PIP_Acceleration_Y;Index_PIP_Acceleration_Z;Index_DIP_Acceleration_X;Index_DIP_Acceleration_Y;Index_DIP_Acceleration_Z;Index_TIP_Acceleration_X;Index_TIP_Acceleration_Y;Index_TIP_Acceleration_Z;Middle_CMC_Acceleration_X;Middle_CMC_Acceleration_Y;Middle_CMC_Acceleration_Z;Middle_MCP_Acceleration_X;Middle_MCP_Acceleration_Y;Middle_MCP_Acceleration_Z;Middle_PIP_Acceleration_X;Middle_PIP_Acceleration_Y;Middle_PIP_Acceleration_Z;Middle_DIP_Acceleration_X;Middle_DIP_Acceleration_Y;Middle_DIP_Acceleration_Z;Middle_TIP_Acceleration_X;Middle_TIP_Acceleration_Y;Middle_TIP_Acceleration_Z;Ring_CMC_Acceleration_X;Ring_CMC_Acceleration_Y;Ring_CMC_Acceleration_Z;Ring_MCP_Acceleration_X;Ring_MCP_Acceleration_Y;Ring_MCP_Acceleration_Z;Ring_PIP_Acceleration_X;Ring_PIP_Acceleration_Y;Ring_PIP_Acceleration_Z;Ring_DIP_Acceleration_X;Ring_DIP_Acceleration_Y;Ring_DIP_Acceleration_Z;Ring_TIP_Acceleration_X;Ring_TIP_Acceleration_Y;Ring_TIP_Acceleration_Z;Pinky_CMC_Acceleration_X;Pinky_CMC_Acceleration_Y;Pinky_CMC_Acceleration_Z;Pinky_MCP_Acceleration_X;Pinky_MCP_Acceleration_Y;Pinky_MCP_Acceleration_Z;Pinky_PIP_Acceleration_X;Pinky_PIP_Acceleration_Y;Pinky_PIP_Acceleration_Z;Pinky_DIP_Acceleration_X;Pinky_DIP_Acceleration_Y;Pinky_DIP_Acceleration_Z;Pinky_TIP_Acceleration_X;Pinky_TIP_Acceleration_Y;Pinky_TIP_Acceleration_Z;Pinch_ThumbToIndex;Pinch_ThumbToMiddle;Pinch_ThumbToRing;Pinch_ThumbToPinky;Thumb_CMC_Spread;Thumb_CMC_Flex;Thumb_PIP_Flex;Thumb_DIP_Flex;Index_MCP_Spread;Index_MCP_Flex;Index_PIP_Flex;Index_DIP_Flex;Middle_MCP_Spread;Middle_MCP_Flex;Middle_PIP_Flex;Middle_DIP_Flex;Ring_MCP_Spread;Ring_MCP_Flex;Ring_PIP_Flex;Ring_DIP_Flex;Pinky_MCP_Spread;Pinky_MCP_Flex;Pinky_PIP_Flex;Pinky_DIP_Flex;Thumb_CMC_Spread_AngularVelocity;Thumb_CMC_Flex_AngularVelocity;Thumb_PIP_Flex_AngularVelocity;Thumb_DIP_Flex_AngularVelocity;Index_MCP_Spread_AngularVelocity;Index_MCP_Flex_AngularVelocity;Index_PIP_Flex_AngularVelocity;Index_DIP_Flex_AngularVelocity;Middle_MCP_Spread_AngularVelocity;Middle_MCP_Flex_AngularVelocity;Middle_PIP_Flex_AngularVelocity;Middle_DIP_Flex_AngularVelocity;Ring_MCP_Spread_AngularVelocity;Ring_MCP_Flex_AngularVelocity;Ring_PIP_Flex_AngularVelocity;Ring_DIP_Flex_AngularVelocity;Pinky_MCP_Spread_AngularVelocity;Pinky_MCP_Flex_AngularVelocity;Pinky_PIP_Flex_AngularVelocity;Pinky_DIP_Flex_AngularVelocity;Thumb_CMC_Spread_AngularAcceleration;Thumb_CMC_Flex_AngularAcceleration;Thumb_PIP_Flex_AngularAcceleration;Thumb_DIP_Flex_AngularAcceleration;Index_MCP_Spread_AngularAcceleration;Index_MCP_Flex_AngularAcceleration;Index_PIP_Flex_AngularAcceleration;Index_DIP_Flex_AngularAcceleration;Middle_MCP_Spread_AngularAcceleration;Middle_MCP_Flex_AngularAcceleration;Middle_PIP_Flex_AngularAcceleration;Middle_DIP_Flex_AngularAcceleration;Ring_MCP_Spread_AngularAcceleration;Ring_MCP_Flex_AngularAcceleration;Ring_PIP_Flex_AngularAcceleration;Ring_DIP_Flex_AngularAcceleration;Pinky_MCP_Spread_AngularAcceleration;Pinky_MCP_Flex_AngularAcceleration;Pinky_PIP_Flex_AngularAcceleration;Pinky_DIP_Flex_AngularAcceleration
0;0;00:00:00:000;0;0;0;4,778072;1,394875;-0,856416;7,556101;-1,784203;-3,049447;7,809538;-5,283405;-0,960526;6,173558;-5,262508;1,69926;4,285316;0,462166;-0,396454;11,11164;-2,458836;0,987942;11,50631;-5,027458;-3,379034;9,114653;-3,781044;-3,593041;9,506829;-2,994927;-1,624942;3,654073;-0,720616;0,219267;10,10203;-4,252743;1,944172;14,4592;-7,789107;1,452729;16,64823;-9,804808;0,761569;18,27351;-11,49946;-0,133814;3,083049;-1,762861;0,837123;8,558149;-5,578248;2,747562;12,21597;-7,996656;5,113946;14,29854;-9,511905;6,205502;16,20235;-11,02104;6,957962;2,527701;-2,790675;1,406854;6,535085;-6,655227;3,394623;8,936984;-8,795402;5,716082;10,19606;-10,04444;6,708126;11,64125;-11,61809;7,574124;78,61284;26,00271;61,61563;-122,0327;29,64717;-156,0482;-53,93836;29,64714;-156,0482;12,53937;29,24152;-156,2515;12,53936;29,2415;-156,2515;78,23285;26,00271;61,61563;161,1625;24,77229;59,58287;-95,00773;25,01384;60,35184;-1,264939;24,02353;60,3819;-1,161375;24,02846;60,63631;75,44276;24,66551;55,10145;95,49845;24,42775;53,21619;104,1758;22,50598;52,88313;112,428;20,94942;52,19758;112,4598;21,14946;52,28612;72,61642;22,89892;48,18351;59,48694;20,71456;44,75357;65,63596;18,92828;45,6038;72,14626;15,19992;46,7692;72,12352;15,45745;46,68315;69,04983;19,87542;38,62326;52,02486;18,01205;34,72792;59,37744;16,58766;35,63772;67,32154;13,02669;37,18266;67,29596;13,28875;37,07015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,225222;13,73567;12,70399;10,23734;44,88987;-1,204851;68,09437;66,57801;-2,049373;83,41036;103,5072;93,73033;-7,755752;20,63217;8,80694;8,506001;-16,29478;-12,74128;5,860867;6,171331;-26,10231;-17,97957;7,081748;7,549278;2693,392;-72,29104;4085,662;3994,68;-122,9624;5004,622;6210,433;5623,82;-465,3451;1237,93;528,4164;510,36;-977,6865;-764,4769;351,652;370,2799;-1566,139;-1078,774;424,9049;452,9567;161603,5;-4337,462;245139,7;239680,8;-7377,741;300277,3;372626;337429,2;-27920,7;74275,81;31704,98;30621,6;-58661,18;-45868,61;21099,12;22216,79;-93968,3;-64726,46;25494,29;27177,4
1;16;00:00:00:016;0;0;0;4,778072;1,394875;-0,856416;7,556101;-1,784203;-3,049447;7,809538;-5,283405;-0,960526;6,173558;-5,262508;1,69926;4,285316;0,462166;-0,396454;11,11164;-2,458836;0,987942;11,50631;-5,027458;-3,379034;9,114653;-3,781044;-3,593041;9,506829;-2,994927;-1,624942;3,654073;-0,720616;0,219267;10,10203;-4,252743;1,944172;14,4592;-7,789107;1,452729;16,64823;-9,804808;0,761569;18,27351;-11,49946;-0,133814;3,083049;-1,762861;0,837123;8,558149;-5,578248;2,747562;12,21597;-7,996656;5,113946;14,29854;-9,511905;6,205502;16,20235;-11,02104;6,957962;2,527701;-2,790675;1,406854;6,535085;-6,655227;3,394623;8,936984;-8,795402;5,716082;10,19606;-10,04444;6,708126;11,64125;-11,61809;7,574124;78,61284;26,00271;61,61563;-122,0327;29,64717;-156,0482;-53,93836;29,64714;-156,0482;12,53937;29,24152;-156,2515;12,53936;29,2415;-156,2515;78,23285;26,00271;61,61563;161,1625;24,77229;59,58287;-95,00773;25,01384;60,35184;-1,264939;24,02353;60,3819;-1,161375;24,02846;60,63631;75,44276;24,66551;55,10145;95,49845;24,42775;53,21619;104,1758;22,50598;52,88313;112,428;20,94942;52,19758;112,4598;21,14946;52,28612;72,61642;22,89892;48,18351;59,48694;20,71456;44,75357;65,63596;18,92828;45,6038;72,14626;15,19992;46,7692;72,12352;15,45745;46,68315;69,04983;19,87542;38,62326;52,02486;18,01205;34,72792;59,37744;16,58766;35,63772;67,32154;13,02669;37,18266;67,29596;13,28875;37,07015;0;0;0;-75,48949;-80,69052;268,6877;-264,093;-90,8042;601,9016;-493,7643;130,9521;594,4025;-506,5189;267,8947;373,9484;-114,9063;-27,72997;241,09;-524,486;150,5356;611,1953;-545,0399;1,778953;908,2021;-398,0889;-53,41557;759,9398;-426,0403;26,44262;665,6816;-165,5256;41,13314;204,1467;-600,0538;256,0662;551,2288;-904,6338;350,1265;894,4374;-1057,309;381,4696;1094,382;-1170,007;390,8097;1266,331;-211,6029;105,7672;167,0754;-631,0187;337,6959;458,8818;-933,7014;546,1318;596,9806;-1105,869;655,6672;691,4641;-1262,684;746,7545;792,8488;-256,2683;167,4288;132,8915;-629,614;402,3075;342,4571;-874,7557;597,2468;408,1729;-1003,377;691,5751;456,6933;-1150,479;789,8659;529,1185;0;0;0;-4529,37;-4841,431;16121,26;-15845,58;-5448,252;36114,09;-29625,86;7857,129;35664,15;-30391,13;16073,68;22436,9;-6894,376;-1663,798;14465,4;-31469,16;9032,138;36671,71;-32702,39;106,7372;54492,12;-23885,33;-3204,934;45596,38;-25562,41;1586,557;39940,89;-9931,536;2467,989;12248,8;-36003,23;15363,97;33073,73;-54278,03;21007,59;53666,24;-63438,53;22888,17;65662,93;-70200,44;23448,58;75979,84;-12696,17;6346,032;10024,52;-37861,12;20261,76;27532,9;-56022,08;32767,9;35818,84;-66352,12;39340,03;41487,84;-75761,02;44805,27;47570,92;-15376,1;10045,73;7973,489;-37776,84;24138,45;20547,43;-52485,34;35834,8;24490,37;-60202,6;41494,5;27401,6;-69028,72;47391,95;31747,11;5,225222;13,73567;12,70399;10,23734;44,88987;-1,204851;68,09437;66,57801;-2,049373;83,41036;103,5072;93,73033;-7,755752;20,63217;8,80694;8,506001;-16,29478;-12,74128;5,860867;6,171331;-26,10231;-17,97957;7,081748;7,549278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-161603,5;4337,462;-245139,7;-239680,8;7377,741;-300277,3;-372626;-337429,2;27920,7;-74275,81;-31704,98;-30621,6;58661,18;45868,61;-21099,12;-22216,79;93968,3;64726,46;-25494,29;-27177,4
2;32;00:00:00:032;0;0;0;4,595701;1,669335;-1,265683;7,416741;-1,435648;-3,509381;8,064126;-4,793631;-1,278444;6,549296;-4,528223;1,43931;4,203784;0,730901;-0,727109;11,3007;-1,641852;0,298238;11,57676;-4,404956;-3,957713;9,092984;-3,337126;-4,057635;9,562388;-2,423215;-2,163004;3,702682;-0,457861;-0,01136;10,49027;-3,447196;1,409872;15,01795;-6,737844;0,774241;17,28676;-8,647635;0,040877;18,96838;-10,28224;-0,86208;3,251588;-1,502399;0,695423;9,104165;-4,83029;2,385442;13,03755;-6,834663;4,696089;15,27321;-8,124997;5,773781;17,31397;-9,441048;6,529777;2,811749;-2,534039;1,352439;7,212703;-6,006632;3,228027;9,868007;-7,794158;5,57169;11,25875;-8,874721;6,585464;12,85262;-10,27493;7,48761;81,32729;30,3688;66,90815;-121,2065;24,46121;-151,8246;-53,11208;24,46118;-151,8246;17,61466;24,05819;-152,0252;17,61465;24,05816;-152,0252;80,9473;30,3688;66,90814;163,6658;29,22323;64,72958;-92,4305;29,43365;65,54115;1,290385;28,4431;65,52168;1,416211;28,43761;65,78593;77,53941;29,28;60,06256;97,41476;29,03015;57,60453;105,6471;27,11948;57,18683;113,4757;25,57931;56,43298;113,5173;25,77776;56,52877;74,03775;27,70853;52,80085;59,09604;25,45905;48,5678;65,1223;23,67769;49,45926;71,56392;19,95829;50,6912;71,53262;20,21495;50,60003;69,53669;24,83315;42,81788;50,14862;22,79257;38,13306;57,60155;21,39658;39,11906;65,72109;17,8811;40,81562;65,68311;18,14;40,69274;0;0;0;-75,48949;-80,69052;268,6877;-264,6924;-91,73444;600,9042;-494,3331;130,0694;593,4562;-496,7318;270,9519;364,6573;-114,9063;-27,72997;241,09;-524,486;150,5356;611,1953;-545,0399;1,778953;908,2021;-398,0889;-53,41557;759,9398;-426,0403;26,44262;665,6816;-165,5256;41,13314;204,1467;-600,0538;256,0662;551,2288;-906,9743;348,8412;893,6191;-1060,949;380,5973;1093,616;-1174,772;390,9601;1266,208;-211,6029;105,7672;167,0754;-631,0187;337,6959;458,8818;-936,1647;552,1723;594,7984;-1109,863;665,7544;688,2975;-1268,259;761,0361;789,1378;-256,2683;167,4288;132,8915;-629,614;402,3075;342,4571;-876,0295;604,1357;405,1678;-1005,545;702,0995;452,5255;-1153,938;804,5743;524,1135;0;0;0;0;0;0;-35,96449;-55,81427;-59,84115;-34,12342;-52,96326;-56,77986;587,2249;183,4316;-557,466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-140,4304;-77,12316;-49,09515;-218,4277;-52,33526;-45,9423;-285,8677;9,022235;-7,35855;0;0;0;0;0;0;-147,8004;362,4344;-130,9347;-239,645;605,235;-189,9977;-334,528;856,8993;-222,6591;0;0;0;0;0;0;-76,42364;413,3348;-180,3017;-130,0793;631,4706;-250,0677;-207,5615;882,5026;-300,2987;5,146499;13,87944;12,88126;10,4565;45,1643;-1,404564;68,09437;70,80952;-2,049373;83,41036;103,5072;93,73033;-8,185132;20,88731;8,426181;8,163275;-16,86571;-14,01625;5,655894;5,987103;-26,72554;-19,97404;7,081748;7,549305;16,46576;-11,98282;0;253,8904;0;0;0;0;-25,76282;15,30842;-22,84555;-20,56354;-34,25617;-76,49825;-12,29839;-11,05373;-37,3938;-119,6681;0;0,001602;987,9455;-718,9692;0;15233,42;0;0;0;0;-1545,769;918,505;-1370,733;-1233,813;-2055,37;-4589,895;-737,9035;-663,2239;-2243,628;-7180,086;0;0,09613
3;48;00:00:00:048;0;0;0;4,556893;1,726433;-1,327875;7,394676;-1,363069;-3,571828;8,115892;-4,687095;-1,312861;6,606553;-4,353792;1,400465;4,184753;0,787742;-0,775886;11,32708;-1,465016;0,203825;11,60457;-4,267638;-4,026113;9,103746;-3,239154;-4,112521;9,577295;-2,298505;-2,232061;3,70903;-0,401068;-0,043103;10,55544;-3,270935;1,341812;15,12378;-6,502725;0,695212;17,41492;-8,386109;-0,036986;19,1153;-10,0046;-0,933819;3,280992;-1,445005;0,678746;9,200372;-4,664928;2,34509;13,1814;-6,579808;4,650035;15,44466;-7,821292;5,727497;17,51118;-9,095004;6,486037;2,863525;-2,476391;1,350589;7,335556;-5,861344;3,218249;10,02677;-7,57795;5,573935;11,4373;-8,624415;6,596099;13,05486;-9,989257;7,510211;81,66426;31,12934;67,96283;-120,969;23,56252;-150,922;-52,87462;23,56251;-150,9221;19,07972;23,16026;-151,1231;19,07972;23,16024;-151,1231;81,28427;31,12934;67,96284;163,9653;29,99429;65,75992;-92,11784;30,2009;66,57901;1,599693;29,21047;66,55322;1,729547;29,20373;66,81938;77,76554;30,06974;61,05691;97,60262;29,8191;58,52049;105,7371;27,90963;58,09269;113,4738;26,37043;57,33109;113,5168;26,5689;57,42748;74,14504;28,51682;53,73381;58,94887;26,25696;49,39756;64,96164;24,47756;50,29961;71,39961;20,76116;51,54911;71,36667;21,01757;51,45668;69,48425;25,64559;43,67792;49,63787;23,52488;38,72875;57,10964;22,13694;39,7332;65,26364;18,63482;41,46886;65,22324;18,89276;41,34324;0;0;0;-64,54723;-97,15811;293,2437;-256,6043;-113,0686;628,0452;-509,868;100,2838;612,0995;-516,3592;227,6026;377,5984;-110,0144;-43,85403;260,9293;-535,8297;101,5166;652,5776;-549,2666;-35,57119;942,9229;-396,7888;-80,05066;787,8153;-429,3738;-7,860056;697,9653;-168,4421;25,36784;217,9843;-623,3482;207,7334;583,2868;-940,7757;285,599;934,2248;-1099,704;311,1619;1136,821;-1217,069;318,2078;1310,064;-221,7152;90,13952;175,5773;-663,7797;292,8185;480,609;-985,7242;483,232;619,5924;-1168,775;583,8498;713,7955;-1335,564;668,1025;814,351;-273,3112;152,0307;136,1564;-670,271;363,3917;352,4529;-932,5207;545,2077;413,09;-1070,309;633,6695;458,8221;-1228,101;726,4376;527,9538;0;0;0;656,5364;-988,0553;1473,361;485,2809;-1280,048;1628,457;-932,0926;-1787,141;1118,6;-1177,64;-2600,956;776,4702;293,5138;-967,4431;1190,356;-680,6173;-2941,142;2482,936;-253,6039;-2241,008;2083,248;78,00722;-1598,105;1672,534;-200,0113;-2058,161;1937,024;-174,9902;-945,9184;830,2574;-1397,664;-2899,969;1923,48;-2028,082;-3794,527;2436,338;-2325,302;-4166,123;2592,264;-2537,813;-4365,138;2631,363;-606,7428;-937,6609;510,1182;-1965,663;-2692,649;1303,634;-2973,564;-4136,418;1487,64;-3534,702;-4914,279;1529,88;-4038,299;-5576,016;1512,792;-1022,575;-923,8893;195,8964;-2439,422;-2334,944;599,7462;-3389,471;-3535,678;475,3332;-3885,841;-4105,802;377,7952;-4449,777;-4688,201;230,4153;5,122964;13,92297;12,93263;10,51989;45,28902;-1,496338;68,09437;72,03442;-2,049373;83,41036;103,5072;93,73033;-8,236044;20,92023;8,338306;8,084151;-16,92944;-14,18098;5,626642;5,960786;-26,95537;-20,32933;7,081721;7,549305;7,483749;-5,50641;0;73,49395;0;0;0;0;-3,054714;1,975021;-5,272464;-4,747409;-3,8237;-9,883918;-1,755123;-1,578998;-13,78956;-21,31702;-0,001659;0;-538,9206;388,5847;0;-10823,78;0;0;0;0;1362,486;-800,0037;1054,385;948,968;1825,948;3996,86;632,5961;568,484;1416,254;5901,065;-0,099564;-0,09613
